id,ruolo,nome,squadra,pg,mv,mf,gf,gs,rp,rc,rpiu,rmeno,ass,amm,esp,au
4465,C,Fagioli,Fiorentina,33,6.03,6.23,2,0,0,0,0,0,3,5,0,0
333,C,Cataldi,Lazio,27,6.07,6.41,3,0,0,2,2,0,3,6,0,0
5674,C,Basic,Lazio,23,6.09,6.43,2,0,0,0,0,0,3,0,1,0
5453,C,Ricci S.,Milan,28,6,6.18,1,0,0,0,0,0,3,3,0,0
5651,C,Harrison,Fiorentina,15,5.9,6.27,1,0,0,0,0,0,3,1,0,0
4686,C,Fofana Y.,Milan,33,5.85,6.06,2,0,0,0,0,0,3,4,0,0
6831,C,Neres,Napoli,16,6.19,6.84,3,0,0,0,0,0,3,3,0,0
2334,C,Leris,Pisa,32,5.94,6.19,2,0,0,0,0,0,3,2,0,0
6015,C,Berisha M.,Lecce,12,6.17,6.92,2,0,0,0,0,0,3,0,0,0
4479,C,Elmas,Napoli,28,5.8,5.96,1,0,0,0,0,0,3,3,0,0
7071,A,Esposito F.P.,Inter,31,6.26,7.02,7,0,0,0,0,0,3,1,0,0
4510,A,Leao,Milan,28,5.88,6.86,9,0,0,2,2,0,3,5,0,0
6226,A,Castellanos,Lazio,11,6.09,6.82,2,0,0,0,0,0,3,2,0,0
4728,A,Nkunku,Milan,26,5.94,6.87,7,0,0,5,5,0,3,0,0,0
2038,A,Pinamonti,Sassuolo,34,5.88,6.62,9,0,0,1,0,1,3,2,1,0
6646,A,Adams C.,Torino,32,5.98,6.64,6,0,0,0,0,0,3,0,0,0
6895,A,Dominguez B.,Bologna,12,5.83,6.04,0,0,0,0,0,0,3,1,0,0
6832,D,Palestra,Cagliari,37,6.27,6.42,1,0,0,0,0,0,4,3,0,0
4976,D,Kalulu,Juventus,37,6.14,6.35,2,0,0,0,0,0,4,2,1,0
2120,D,Bastoni,Inter,28,6.2,6.34,1,0,0,0,0,0,4,6,0,0
6986,D,Rensch,Roma,19,6.16,6.5,1,0,0,0,0,0,4,1,0,0
5678,D,Holm,Juventus,16,6.09,6.44,1,0,0,0,0,0,4,1,1,0
5520,D,Cambiaso,Juventus,36,5.81,5.99,3,0,0,0,0,0,4,3,1,2
2194,C,Calhanoglu,Inter,22,6.52,7.64,9,0,0,5,4,1,4,7,0,0
2423,C,Pulisic,Milan,27,6.15,7.07,8,0,0,1,0,1,4,0,0,0
2379,C,Rabiot,Milan,29,6.33,6.98,6,0,0,0,0,0,4,4,1,0
5559,C,Da Cunha,Como,35,6.34,6.91,6,0,0,4,4,0,4,4,0,0
6151,C,Perrone,Como,36,6.22,6.47,3,0,0,0,0,0,4,8,0,0
6190,C,Pisilli,Roma,22,6.09,6.48,2,0,0,0,0,0,4,3,0,0
4364,C,Gaetano,Cagliari,32,6.06,6.31,2,0,0,0,0,0,4,4,0,0
5036,C,Caqueret,Como,28,6.11,6.41,2,0,0,0,0,0,4,3,0,0
5735,C,Volpato,Sassuolo,21,6.14,6.52,2,0,0,0,0,0,4,4,0,0
4349,C,Nicolussi Caviglia,Parma,23,5.89,6.02,0,0,0,0,0,0,4,4,0,0
531,A,Berardi,Sassuolo,26,6.31,7.19,8,0,0,3,2,1,4,2,1,0
5637,A,Davis K.,Udinese,30,6.32,7.37,10,0,0,4,4,0,4,5,0,0
4463,A,Esposito Se.,Cagliari,36,6.26,6.88,7,0,0,1,1,0,4,6,0,0
6669,A,Bonny,Inter,27,6.15,6.83,5,0,0,0,0,0,4,1,0,0
6001,A,Banda,Lecce,32,6.08,6.55,5,0,0,0,0,0,4,6,1,0
4436,A,Cambiaghi,Bologna,24,5.98,6.42,3,0,0,0,0,0,4,3,1,0
2593,D,Martin,Genoa,29,5.97,6.1,1,0,0,1,0,1,5,2,0,0
6875,C,Paz N.,Como,35,6.37,7.3,12,0,0,2,0,2,5,5,0,0
2766,C,Zaniolo,Udinese,31,6.26,6.77,5,0,0,0,0,0,5,8,0,0
6884,C,Conceicao,Juventus,30,6.28,6.7,3,0,0,0,0,0,5,3,0,0
5422,C,Zalewski,Atalanta,31,6.1,6.4,2,0,0,0,0,0,5,3,0,0
536,C,Politano,Napoli,33,6.09,6.36,2,0,0,0,0,0,5,4,0,0
7133,C,Vandeputte,Cremonese,31,6.06,6.27,1,0,0,0,0,0,5,3,0,0
6052,A,Hojlund,Napoli,33,6.21,7.44,12,0,0,1,1,0,5,1,0,0
6435,A,Krstovic,Atalanta,32,6.16,7.19,10,0,0,0,0,0,5,4,0,0
5734,A,Soulè,Roma,32,6.12,6.83,6,0,0,0,0,0,5,1,0,0
5995,A,De Ketelaere,Atalanta,31,6.21,6.6,3,0,0,0,0,0,5,4,0,0
4973,C,McKennie,Juventus,34,6.13,6.68,5,0,0,0,0,0,6,5,0,0
2764,A,Martinez L.,Inter,30,6.42,8.25,17,0,0,0,0,0,6,4,0,0
4871,A,Thuram,Inter,29,6.43,7.95,13,0,0,0,0,0,6,2,0,0
6434,A,Yildiz,Juventus,35,6.39,7.3,10,0,0,2,1,1,6,2,0,0
7162,A,Giovane,Napoli,31,6,6.45,3,0,0,0,0,0,6,2,0,0
309,A,Dybala,Roma,21,6.26,6.74,2,0,0,1,0,1,7,0,0,0
7129,A,Rodriguez Je.,Como,28,6.25,6.66,2,0,0,0,0,0,8,3,1,0
1870,C,Barella,Inter,34,6.28,6.71,3,0,0,0,0,0,9,7,0,0
6060,A,Laurientè,Sassuolo,37,6.23,6.99,7,0,0,0,0,0,9,4,0,0
254,D,Dimarco,Inter,35,6.6,7.64,7,0,0,0,0,0,17,3,0,0
